EE_pos_x,EE_pos_y,EE_pos_z,stable
-0.38192128450364204,1.4690317138320195,0.02334228722728654,False
-0.6648372549947366,-2.5671777726677036,0.024351828836482514,False
-0.5526405505959229,-1.8278755149473365,0.024105630870988104,False
0.7132803879037224,-0.5399316732470218,1.3063825999347958,True
-1.294070349494768,2.8331141911463646,0.023895751539086296,False
-0.06251425817837325,3.6033396700151106,0.02483229149040081,False
2.234353891839077,-1.4774524883846207,0.024234931930860903,False
-0.15342066317856562,-0.05465813567391678,1.0141283970272925,True
0.3481273619933846,-3.151740913897962,0.024508479822972384,False
-2.0947708127223406,-2.4851006900839696,0.02441017417415431,False
-0.6252879177259307,0.7181398926869199,1.8302974620571744,True
-0.08150954629030566,-1.2174210014165183,0.0232899148675616,False
-1.7992673782755124,-2.5134600744060283,0.024366954714862277,False
-0.24465304554960035,3.0245599202381346,0.024869125787656432,False
0.5922407229712909,-0.7444349703760036,1.1767856360797662,True
-0.15828206559728106,0.04728723623253711,2.247762956788491,True
-0.3193633698892624,2.6715858884001698,0.024323082582362487,False
-2.215280512928834,2.4859593582936066,0.024396384642933144,False
-1.7958186247885506,2.3933393877528006,0.024139879552331767,False
1.6002539276686882,-2.6905346842860904,0.024403533446104575,False
0.053371696498152876,2.9894368153780624,0.024019870582159042,False
0.5093724874490552,-0.12714730720118173,1.8920300462418234,True
2.283043950481295,-2.5711821230418774,0.02429480968043396,False
-0.2604122343415501,0.3468497831397372,1.025478211535925,True
-0.7951947230813509,-0.8351143156615817,1.5112961728804182,True
-0.5928283032144495,1.6752869507004526,0.023967453596813237,False
-0.12355083056113647,0.12135252186919514,0.8728437800004405,True
0.13042775367048706,-3.075080262607635,0.024593455741945408,False
0.3916059436581931,-3.3394387592877743,0.024866438197867435,False
-0.12794754066667716,0.06679033851281457,1.7189345480294251,True
-0.15011213128121648,-0.161962040933897,1.2778105298065368,True
-0.4911557360486865,1.7972423911249458,0.02365408386318646,False
1.2102840748703303,1.3598452146655664,0.02399369086927844,False
0.12442515273700627,-3.9027068182484634,0.02447460470630325,False
0.6702143255792872,0.006322308655446994,2.0505683053987065,True
-0.3549553784629817,0.6967075167453902,1.850756365389902,True
-0.38362913627370493,-0.23962376234193938,1.09957586283332,True
-0.29375256414109246,0.009518384814604472,1.5688701872029773,True
-1.3269529912933455,3.3662877157826103,0.02412850491079699,False
-0.06392289841316717,0.1587003627642689,1.507557231780883,True
0.3864388450506322,0.04974375147036635,2.504943438265225,True
0.31827595496228167,-3.087238220634194,0.024053558685551923,False
-0.23106346969934707,1.6450534598444502,0.02410502251114477,False
-0.08202758089106366,0.10449563938524599,0.7344140447100094,True
-0.27736842164203634,-0.029824708305815652,0.9085441487692226,True
-0.12987417393470577,0.009329485122940726,1.018557898448882,True
-2.281365064147954,2.439210504889237,0.024414439270150856,False
-0.3596603192986025,2.618551058357009,0.02466741576905318,False
-0.7936792935483232,0.4363255973169754,1.417916853861096,True
-0.08077157577195626,-0.18710973025509753,0.8161455421390479,True
-0.20291263499033213,0.05214474816473759,1.43130785551172,True
0.6932540289974676,3.225876575487745,0.024084972937813198,False
-0.2248687313671859,-0.4519378126055109,1.0348562444536589,True
0.46491175388746847,0.23131992757940567,2.4237515857700864,True
-0.04397318340424862,0.06387512225699399,1.6257452019421619,True
-0.10605590769985498,0.5155873306801956,1.5279305987816834,True
0.11087223659420471,0.24859081922234139,1.0054235958805666,True
-0.4855922429260469,-0.11839217734083947,0.9623640110556034,True
1.5017035097182163,3.1396048113837636,0.024356445877170507,False
0.6410227230753641,1.9517714232715981,0.02415918799776018,False
-0.47669577798306306,0.11253195215370662,1.0440137958659685,True
0.6459486367151965,-3.1720786149363653,0.024161508216146266,False
-0.6197822563254994,-0.28698811867431123,3.520832065124982,True
-1.5993223850700382,3.237954462542436,0.024605128459783354,False
-0.04356606887280475,-0.01817677223944946,0.8523251653936258,True
0.9558690099663109,0.4621830816454094,1.4941188652428168,True
-0.31857316353353526,0.21904217836111023,0.9790951902949889,True
-0.4072696355016241,-0.5174739811840129,1.047075409752556,True
1.0131276093111217,0.25581446568737254,2.091213480125399,True
0.19048138372073464,0.35126671087827815,2.4362372488678683,True
-0.48067371074991994,-0.09427227473327274,1.6037243983880742,True
-0.2506155314103159,-0.3474529213722622,1.133033344201877,True
0.6390355443738485,3.116559000156502,0.024405238400393825,False
-0.2500436827638749,0.44015205680795055,1.2121577510837875,True
-0.7449792506117707,-0.17186386172581938,0.8975122061246151,True
1.687736852580808,-0.4666026250711337,1.2769357239249768,True
-0.801297266120661,2.347808630362338,0.023846028010187426,False
-2.0948195109797436,-2.549094224586362,0.024478643497279462,False
0.4968848471760602,-0.14448803837879054,2.037558878884908,True
-0.2053727514282661,0.13200193243211947,0.8503493916831854,True
-0.16538867808519422,0.13769677373465067,3.2190708252441134,True
1.648321515500091,0.8864885153674437,3.137172869952643,True
0.13277334898257456,-2.3459473183482844,0.024292685529989977,False
-1.0938211158640732,2.5076427700356785,0.024282521122187317,False
-0.1372914154095357,-1.8469938000926096,0.024459598584259,False
1.1411002490388356,0.48428689447272005,1.1668139301762015,True
0.9071623204223647,3.057150550740157,0.024365795253231515,False
-0.684263276297618,-2.821421659581255,0.024330014920107113,False
-2.3611531698667427,-0.7042699482344927,1.1413790323387647,True
0.5531835677976537,0.5512492224096349,1.9347869418061299,True
-0.04553158682937775,0.0749187657020147,2.089038317691366,True
0.25558545234338814,3.656824721749761,0.024670754475468043,False
-1.6498279486789627,3.0482836239589863,0.02487509306557456,False
-2.6571856632286286,-0.7885440341916553,0.8880875521907741,True
-0.1357718548990806,-0.17772986081829967,3.1158964009686847,True
-0.09017588534406396,-0.0022674452414403676,1.1390534293782146,True
-0.48180156429393456,0.42563045991782067,1.162225895574021,True
1.9480144693558032,-2.6367787739032655,0.02424913397668721,False
-0.22879722851528822,-0.10793610222359472,1.2169816945263154,True
-0.16726942007752366,-0.20769689925165846,1.3634260398531812,True
0.12113340283195063,-3.093416595318831,0.024613634361361686,False
-0.24037633676110834,0.21159340230051618,3.1422129911594823,True
0.30357204088663003,-0.206844422505544,1.729008377632192,True
-0.11330244350582712,0.021074413948266646,0.9429907112768894,True
1.4791201564707532,3.071017141066057,0.02445714559623885,False
-1.3718030665164411,-2.5711933170187975,0.024052865248762045,False
-0.27598340786507775,0.1571478336059141,0.7863200942290716,True
-0.5888922259660327,-0.14184676474879107,1.0459649699060578,True
0.07411458267747044,-0.6215170017177305,1.2301628076186533,True
-0.17887157540958998,-0.06803430571781882,0.9063732415459484,True
-0.7431187545264278,0.10968072351153797,1.0732200194244794,True
0.024454775167038215,2.81166798229074,0.0245994237111537,False
-0.26345132615043754,-0.19900561699365438,1.249077617955483,True
0.11767216043079691,3.750421151520335,0.02497696899135432,False
-0.907234143214518,-0.2954680250095097,1.5342996956728032,True
1.557938227303784,3.268367694128517,0.02430924407625945,False
-0.22136792565578317,0.21712921124742227,2.8433296158125354,True
1.8752276027801913,-2.640879524534547,0.024461254704009505,False
-1.1357410371088497,0.21821035274527795,1.0901637854761048,True
0.030640234289036672,0.3979636496498766,0.892645671590795,True
0.1579217998361252,-0.15772923689283253,1.5656304524935738,True
-0.19468089458282048,-0.02369822354572248,0.9362568881548241,True
2.0685759264726133,-0.5989658548252135,2.3079609454830594,True
