EE_pos_x,EE_pos_y,EE_pos_z,stable
1.1466195188157888,-0.20132336495958061,1.463251350412963,True
-0.09763564994674084,-0.36263677017609924,1.0823062387385645,True
-0.07041334278586636,-0.04313516812086352,1.966675662865213,True
-0.6021342875142728,-0.8259074722105071,1.8397313331372924,True
-0.48721809972051267,0.2944198576409022,2.5107127343345104,True
1.316471447542858,-0.09999672168841017,2.0847843988471597,True
-0.15924484698618943,0.013925622213489947,0.934784564653375,True
-0.4337709458355923,0.20299958702013593,0.8471930106875679,True
-0.711362883294583,0.31426709016050014,1.029343569078115,True
0.4797786185078944,0.5617911793508712,1.102059102798667,True
-0.20278727114773692,0.07602747655344626,1.683108333814554,True
-0.18507631233515515,-0.652338071332157,1.266343327022053,True
0.15097832188202193,-0.1673723139136389,2.6439517405867377,True
0.21207445774454198,-0.4354003888842523,1.8774390672629244,True
0.25488493720014205,0.10508699835177983,1.3929568343689613,True
-0.48987681150042917,-1.1106840947888343,1.8112682171289198,True
0.7409316246485581,0.310332317873719,2.2410244973688167,True
0.9340594972537535,0.9694617474078329,2.845735451650169,True
-0.5099120750480819,-0.06351770754323002,2.0823720784093,True
-0.5092529157661203,-0.07752664021394956,1.3311645893094317,True
0.6613396658278976,-3.1197894671899995,0.024242850382073744,False
0.1474646242603294,0.19997557938925795,1.083741968621664,True
-0.11361309013283949,0.11637974450053612,1.464732816089751,True
0.5152695366643355,-0.32116735618792047,3.178974209622403,True
-0.5576425327702204,0.11751904554650491,1.8300800853233041,True
0.47219719091766266,2.051348136611334,0.02356142460897115,False
0.07323686408972675,0.36937417104029624,1.117902145093735,True
-0.607817543267387,2.6759802788501323,0.02393722734212045,False
0.14361133025256595,-3.73196670829235,0.024133049800851236,False
0.01379186781161712,-1.0792155621840078,1.0735874806489152,True
-0.5989734978984849,2.308999131322734,0.023970072758063288,False
-1.466755906503792,2.2411505644763547,0.02433649606192112,False
-0.16427380706664935,-0.09354036516017708,0.8102301837421985,True
